NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT
3,1,3,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,37,0,0,0,0,1.0,1.0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,0,-1,-1
4,1,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,21,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1,0,5,63,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,13,43,0,0,1,0,0.0555555556,0.1956521739,0,1,0,1,0,0.0092592593,0,0,0,0,1,0,0,0,1,0,1,0,1,1
2,1,2,146,2,0,0,0,2,3,7,6,0,15,1,0,0,0,0,14,13,111,0,0,0,0.0476190476,0.0454545455,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
3,1,2,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,30,17,0,0,0,0,0.0,0.6666666667,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1
3,0,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,17,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0.0285714286,0.0,0,0,0,0,0,0.1428571429,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2,1,4,44,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,19,18,0,0,0,0,0.9411764706,0.8888888889,0,0,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,0,0,-1,-1
1,0,0,54,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17,1,28,0,0,0,0.0206185567,0.2380952381,0,1,0,0,0,0.0103092784,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3,1,2,60,1,0,0,0,0,0,1,0,0,4,1,1,0,0,1,28,17,7,0,0,0,0.0625,0.4090909091,0,1,1,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
4,0,3,112,0,0,0,0,1,0,2,1,0,33,1,0,1,0,0,12,22,70,0,1,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0
4,0,3,197,0,0,0,0,4,0,10,4,0,49,1,0,1,0,0,12,22,155,0,1,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,0,0
1,0,3,39,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,10,22,0,0,0,0,0.1055900621,0.987654321,1,1,1,0,0,0.0621118012,0,0,0,0,1,0,0,0,1,1,-1,1,-1,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,16,31,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1
7,1,5,116,0,0,0,0,0,0,2,1,0,3,1,0,0,0,1,20,37,51,0,0,0,0.0227272727,0.1111111111,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
2,1,4,56,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,23,26,0,0,0,0,0.4444444444,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0
3,1,2,58,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,21,21,8,0,0,0,0.2953367876,0.0263157895,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2,1,6,64,0,0,0,0,0,0,1,0,0,5,1,1,0,0,1,12,38,6,0,0,0,0.0384615385,0.0909090909,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
14,0,3,245,1,0,0,0,0,0,6,12,1,74,1,0,0,0,1,14,24,174,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1
3,0,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,34,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2,0,3,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,24,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1,0,5,92,1,0,0,0,0,0,3,2,0,7,1,0,0,0,0,12,30,42,0,0,0,0.062406015,0.6710526316,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,-1,-1,1,0,1
3,1,2,70,0,0,0,0,2,0,1,0,0,8,1,1,0,0,1,22,21,19,0,0,0,0.0530973451,0.4179104478,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
4,2,6,202,4,4,0,0,3,0,2,1,0,49,1,1,0,0,1,36,88,70,0,2,0,0.0,0.25,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1
2,1,5,105,8,0,0,0,0,0,0,0,0,8,1,1,0,0,0,20,78,0,0,0,1,0.3205128205,0.0869565217,0,1,0,0,0,0.0641025641,0,0,0,0,1,0,0,0,1,-1,1,1,1,0
4,1,2,47,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,22,18,0,0,0,0,0.6666666667,1.0,0,1,0,0,0,0.3333333333,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
4,1,5,65,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,36,0,0,0,0,0.8333333333,0.2631578947,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1
2,0,6,65,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,20,38,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,1,1,1,1
1,0,6,76,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,18,51,0,0,0,0,0.1466666667,0.1666666667,0,1,1,0,0,0.16,0,0,0,0,1,1,0,0,1,-1,1,1,0,1
1,0,2,74,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,18,49,0,0,0,0,0.0238095238,0.2222222222,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2,1,3,51,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,20,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,0,1,-1
5,0,4,97,1,1,0,0,1,0,2,0,0,15,1,0,0,0,1,24,29,36,0,0,0,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1
3,1,4,63,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,20,36,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1,0,4,79,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,18,54,0,0,0,0,0.2098765432,0.5,0,1,0,0,0,0.049382716,0,0,0,0,0,0,0,0,1,-1,0,1,0,1
2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,15,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2,1,5,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19,34,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3,1,2,47,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,21,0,0,0,0,0.9333333333,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,-1,-1
3,1,2,76,0,0,0,0,0,0,3,2,0,8,1,1,0,0,1,26,18,24,0,0,0,0.5,0.0,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,0
3,2,5,126,2,0,0,0,2,0,6,5,0,13,1,1,0,0,0,26,31,61,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,-1,1,1,1,1
3,1,6,220,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,14,46,152,0,0,0,0.0,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,0,1,1
2,1,3,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,41,11,0,0,1,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
3,1,1,110,9,0,0,0,2,0,0,0,0,16,1,1,0,0,1,24,79,0,0,0,0,0.1071428571,0.1415929204,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,-1,1,1,0,1
2,0,2,84,0,0,0,0,0,0,3,2,0,3,1,1,0,0,1,19,26,31,0,0,0,0.0533333333,0.0961538462,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
6,0,2,69,0,0,0,0,0,0,1,1,0,11,1,0,1,0,1,14,17,30,0,2,0,0.0,0.125,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,1,1
3,1,4,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,13,30,0,0,0,0,0.7368421053,0.9375,0,1,1,0,1,0.0,1,0,0,0,1,0,0,0,1,1,-1,-1,0,-1
1,0,3,75,0,0,0,0,2,0,2,1,0,8,1,0,0,0,1,9,26,32,0,0,0,0.1042345277,0.0909090909,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
2,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0.1375,0.1111111111,0,0,1,0,1,0.0125,0,0,0,0,0,0,0,0,1,1,1,-1,1,1
2,0,1,54,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,37,0,0,0,0,0.5555555556,0.1428571429,0,1,0,0,0,0.0555555556,0,0,0,0,1,1,0,0,1,0,1,1,1,0
2,0,4,83,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,54,0,0,0,0,0.1111111111,0.0363636364,0,1,1,0,1,0.0238095238,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1
2,1,5,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,29,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
2,1,8,75,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,16,52,0,0,0,0,0.0923076923,0.1707317073,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,1,1,0,1
2,0,2,80,6,0,0,0,0,0,0,0,0,8,1,1,0,0,0,15,58,0,0,0,0,0.1935483871,0.3461538462,0,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,-1,-1,0,1,1
2,0,3,38,1,1,0,0,0,0,0,0,0,6,1,1,0,0,1,9,22,0,0,0,0,0.1428571429,0.0873015873,0,0,0,0,0,0.0102040816,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2,1,3,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,21,23,0,0,0,0,0.0444444444,0.1578947368,0,0,0,0,0,0.0444444444,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2,1,5,104,11,0,0,0,0,0,0,0,0,8,1,1,0,0,1,17,80,0,0,0,0,0.1491712707,0.8923076923,1,1,1,0,0,0.0110497238,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1
2,0,1,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,9,0,0,0,0,0.0,1.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1
2,1,2,54,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,28,0,0,0,0,0.1102362205,0.2608695652,0,1,1,0,1,0.1181102362,0,0,0,0,0,1,0,0,1,0,1,-1,0,1
2,0,1,65,3,0,0,0,1,0,0,0,0,3,1,1,0,0,1,18,40,0,0,0,0,0.1428571429,0.4705882353,0,1,0,0,0,0.3928571429,0,0,0,0,0,1,0,0,1,0,1,1,0,0
1,0,2,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,10,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2,1,3,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,22,19,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,23,0,0,0,0,0.3333333333,1.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,-1,0
3,1,2,65,1,0,0,0,1,0,0,0,0,9,1,1,0,0,1,19,39,0,0,0,0,0.5316455696,0.2333333333,0,1,0,0,0,0.0253164557,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3,1,2,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,15,0,0,0,0,0.3333333333,0.3043478261,0,0,0,0,0,0.0877192982,0,0,0,0,1,1,0,0,1,1,1,1,0,0
3,1,5,62,1,0,0,0,0,0,0,0,0,11,1,1,0,0,1,13,42,0,0,0,0,0.0806451613,0.1,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
2,1,7,64,0,0,0,0,0,0,0,0,0,13,1,1,0,0,1,10,47,0,0,0,0,0.0392156863,0.0175438596,0,1,1,0,0,0.1323529412,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2,1,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,13,0,0,0,0,0.078125,0.9411764706,0,0,0,0,0,0.015625,0,0,0,0,1,1,0,0,1,1,-1,1,-1,1
4,1,3,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,24,0,0,1,0,1.0,0.5,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,-1
4,0,5,66,0,0,0,0,0,0,0,0,0,10,1,1,1,0,1,13,46,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
4,1,0,172,0,0,0,0,6,1,9,8,0,19,1,0,0,0,0,18,1,145,0,0,0,0.0651162791,0.9411764706,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1
2,0,5,60,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,10,43,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
4,2,1,50,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,35,8,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
1,0,4,119,14,0,0,0,0,0,0,0,0,12,1,1,0,0,1,12,100,0,0,0,0,0.2897196262,0.9361702128,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,-1,1,0,1
4,0,3,57,0,0,0,0,1,0,1,1,0,9,1,0,1,0,0,12,22,15,0,0,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
1,0,2,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,6,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2,1,3,68,0,0,0,0,0,0,0,0,0,22,1,1,0,0,1,19,42,0,0,0,0,0.9090909091,0.3043478261,1,1,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,1,0,1,1,0,-1
7,6,2,83,2,2,0,0,0,0,0,0,0,2,1,1,0,1,0,71,5,0,0,2,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,1,0,0,-1,-1,1,1,1,-1
3,1,2,54,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,24,13,9,0,0,0,0.2509960159,0.9347826087,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1
2,0,7,129,2,0,0,0,3,0,2,1,0,1,1,0,0,0,1,22,51,48,0,1,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
2,0,3,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18,22,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,0,3,135,13,0,0,0,0,0,2,1,0,13,1,1,0,0,1,13,91,23,0,0,0,0.0186335404,0.2142857143,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
2,0,2,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,31,0,0,0,0,0.0,0.8333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,1,1
3,1,3,57,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,21,29,0,0,0,0,0.2,0.5,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5,1,9,103,0,0,0,0,0,0,0,0,0,28,1,1,0,0,1,15,81,0,0,0,0,0.0,0.5,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
1,0,3,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,11,0,0,0,0,1.0,0.8979591837,0,1,1,0,0,0.0,1,0,0,0,0,1,0,0,1,1,1,1,-1,-1
3,0,6,66,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,17,42,0,0,0,0,0.0754716981,0.0363636364,0,1,0,1,0,0.0566037736,0,0,0,0,0,0,0,0,1,0,1,0,1,1
2,0,4,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,38,0,0,0,0,0.0,0.1666666667,1,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
3,1,5,82,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,21,54,0,0,0,0,0.1428571429,0.1,1,1,0,0,0,0.8571428571,0,0,0,0,0,0,0,0,1,-1,1,1,0,-1
3,1,4,86,3,0,0,0,2,0,0,0,0,5,1,1,0,0,0,16,63,0,0,0,1,0.12,0.0643274854,0,1,1,0,1,0.0044444444,0,0,0,0,0,1,0,0,1,-1,1,-1,0,1
2,1,3,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,15,0,0,0,0,0.3308270677,0.3414634146,0,1,0,0,0,0.1127819549,0,0,0,0,0,1,0,0,1,1,1,1,0,0
1,0,5,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2,1,6,91,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32,52,0,0,0,0,0.2068965517,0.4545454545,0,0,0,0,0,0.1379310345,0,0,0,0,0,0,0,0,1,-1,0,1,0,0
3,1,7,144,2,0,0,0,0,0,0,0,0,20,1,1,0,0,0,14,123,0,0,1,0,0.0,0.0,0,1,0,0,0,0.9607843137,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
2,1,9,152,15,0,0,1,0,0,0,0,0,24,1,1,0,0,1,16,129,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
2,1,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27,8,0,0,0,0,0.0,0.0740740741,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
2,1,0,32,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,1,0,0,0,0,0.0880503145,0.0447761194,0,0,0,0,0,0.0188679245,0,0,0,0,0,0,0,0,1,1,1,1,0,1
2,1,4,53,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,12,34,0,0,0,0,0.0545454545,0.537037037,0,1,0,1,0,0.0363636364,0,0,0,0,1,1,0,0,1,1,0,0,0,1
2,1,5,79,0,0,0,0,0,0,0,0,0,20,1,1,0,0,1,19,53,0,0,0,0,0.0,0.7777777778,1,1,1,0,0,0.7857142857,0,0,0,0,0,0,0,0,1,-1,-1,1,0,-1
1,0,2,76,9,0,0,0,0,0,0,0,0,3,1,1,0,0,1,7,62,0,0,0,0,0.2287581699,0.53125,1,1,1,0,0,0.0718954248,0,0,0,0,1,1,0,0,1,-1,-1,1,0,1
2,1,2,38,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,24,7,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1
2,0,4,61,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,36,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3,1,3,67,4,0,0,0,0,0,0,0,0,6,1,1,0,0,0,20,40,0,0,0,0,0.014084507,0.125,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
3,1,3,64,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,13,44,0,0,0,1,1.0,1.0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,0,-1,-1
1,0,4,63,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18,38,0,0,0,0,0.0618556701,0.5,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2,0,2,42,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,19,0,0,0,0,0.3235294118,0.0,0,0,0,0,0,0.0294117647,0,0,0,0,1,0,0,0,1,1,1,1,1,0
3,1,5,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,46,0,0,1,0,0.7142857143,0.03125,1,1,1,0,1,0.1142857143,0,0,0,0,0,1,0,0,1,0,1,-1,1,-1
3,1,1,48,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,18,16,6,0,0,0,0.5013404826,0.1797752809,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2,1,4,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,15,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
3,1,4,84,1,0,0,0,0,0,0,0,0,15,1,1,0,0,0,26,51,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
3,1,5,70,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,24,39,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
3,1,2,73,2,1,0,0,4,0,0,0,0,0,1,0,0,0,0,19,47,0,0,0,0,0.0,0.7692307692,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,0,1
3,1,4,131,11,0,0,0,1,0,0,0,0,7,1,1,0,0,1,24,100,0,0,0,1,0.08,0.7878787879,1,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,-1,-1,1,0,1
2,0,5,116,2,0,0,0,4,0,2,1,0,1,1,0,0,0,0,11,49,48,0,0,1,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
2,0,3,78,2,0,0,0,0,4,0,0,0,8,1,1,0,0,1,16,55,0,0,0,0,0.0,0.0714285714,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
1,0,3,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,17,0,0,0,0,0.1495601173,0.3333333333,0,0,0,0,0,0.1260997067,0,0,0,0,0,1,0,0,1,1,1,1,0,1
1,0,4,69,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,21,41,0,0,0,0,0.3076923077,1.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1
2,0,2,91,6,0,0,0,0,0,0,0,0,6,1,1,0,0,1,17,67,0,0,0,0,0.234939759,0.9696969697,0,0,0,1,0,0.0481927711,0,0,0,0,1,0,0,0,1,-1,-1,0,0,1
1,0,2,76,6,0,0,0,0,0,1,0,0,3,1,0,0,0,1,21,37,10,0,0,0,0.1016949153,0.487804878,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1
3,1,3,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,28,28,0,0,0,1,0.0,0.0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,1,1,1,-1
4,1,9,213,2,0,0,1,0,0,1,0,0,55,1,1,0,0,1,18,110,77,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
2,1,6,87,1,0,0,0,0,0,0,0,0,25,1,1,0,0,0,21,59,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
2,0,3,57,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,14,36,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,1,0,1,0,-1,1,-1,-1
3,1,5,71,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,23,41,0,0,0,0,0.8461538462,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1
4,0,4,89,2,0,0,0,0,0,0,0,0,21,1,1,1,0,0,13,34,34,0,2,0,0.0,0.0357142857,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1
2,1,6,131,9,0,0,0,0,0,1,0,0,8,1,1,0,0,1,27,78,18,0,0,0,0.4583333333,0.5,0,1,1,0,0,0.0,0,0,0,0,1,0,0,1,1,-1,-1,1,0,0
3,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,21,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
2,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,1,0,0,0,0,0.0118343195,0.55,0,1,0,0,0,0.0177514793,0,0,0,0,0,0,0,0,1,1,1,1,0,1
3,1,1,56,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,21,28,0,0,0,0,0.0714285714,0.3333333333,0,1,1,0,1,0.2142857143,0,0,0,0,0,0,0,0,1,0,0,-1,0,1
2,1,1,30,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,14,9,0,0,0,0,0.0182481752,0.6923076923,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,-1,1
